Energy,Coeff
0.0061305,143917.23174892605
0.006222,143917.231748926
0.01069,155404.16389634047
0.01142761,157063.83620618537
0.01221612,159012.15065435227
0.01305903,161133.30542305732
0.0139601,168708.88202848338
0.01492335,182225.89965471425
0.01595306,194837.68161584664
0.01705382,202790.40092745612
0.01823053,208889.5071039643
0.01948844,211748.26264477024
0.02083314,212613.55226022945
0.02227063,212013.71402556563
0.0238073,209856.71223172522
0.02545001,206013.31223112982
0.02720606,201196.84708698545
0.02908327,202679.687530314
0.03109002,197025.83835989016
0.032928,191155.79220977525
0.03323523,189649.30017694746
0.033432,188822.48782479527
0.0335664,188500.05056522822
0.033768,187448.26309381254
0.034272,185548.44661986938
0.034888,183427.52210345652
0.035422,181626.63839664834
0.03552846,181178.60842618038
0.0355644,181079.4632503697
0.03577,180434.65159642702
0.035778,180385.13337802095
0.0363175,178610.28172058187
0.0364635,178119.9425974276
0.0366825,176899.12702052153
0.03723,174575.05395998716
0.03797993,171706.16625386686
0.04060054,164006.25393357634
0.04340198,166657.6144875152
0.045864,160913.95101014516
0.04639671,158308.54936196754
0.046566,157663.47727916727
0.0467532,156935.44555267194
0.047034,155913.02738036838
0.047736,152424.8116657142
0.04959809,144228.87226990575
0.05302035,131243.1100178502
0.05667876,116801.1896603974
0.06058959,105758.82828795211
0.06477028,94333.8982261361
0.06923942,84250.796164422
0.07401695,79132.77282473905
0.075558,76504.04178699547
0.0767145,74219.37864794774
0.0770229,73794.11268622577
0.0774855,73070.10342450663
0.078642,71463.7517012939
0.07912411,70545.70222895087
0.08458368,63840.354986568425
0.09041995,56872.16307242372
0.09665893,51643.51980121847
0.1,48895.64296088928
0.1005,48522.33035203466
0.1010025,48050.06146464086
0.10150751,47606.51570933087
0.10201505,47166.9906663993
0.10252513,46639.887206249165
0.10303775,46298.237382072446
0.10355294,45907.11634933794
0.1040707,45568.64025497898
0.10459106,45170.6347453921
0.10511401,44898.61509170786
0.10563958,44529.77885858863
0.10616778,44006.03082921221
0.10669862,43619.50944014868
0.10723211,43260.04605898292
0.10776827,42891.02597569907
0.10830712,42512.677454617995
0.10884865,42218.82699400401
0.10939289,41880.40000563424
0.10993986,41532.47374944388
0.11048956,41754.960472549654
0.11104201,41303.5773769701
0.11159722,40979.31734086528
0.1121552,40635.37609988018
0.11271598,40283.22338307417
0.11327956,39955.68619114314
0.11384596,39598.66225553068
0.11441519,39287.37963834286
0.11498726,39031.4725500425
0.1155622,38724.28487193377
0.11614001,38346.03516732479
0.11672071,37909.017520805675
0.11730431,37548.610668641115
0.11789083,37170.581713517466
0.11848029,36897.15819094597
0.11907269,36585.03386478547
0.11966805,36295.47059292056
0.12026639,36047.464813415994
0.12086772,35731.77945740853
0.12147206,35379.84595706225
0.12207942,35011.56306981071
0.12268982,34703.63269542294
0.12330327,34388.80795721571
0.12391979,34132.6996762471
0.12453939,33859.73718127959
0.12516208,33578.925243849444
0.12578789,33309.2992482113
0.12641683,33332.745316276625
0.12704892,33025.82863928772
0.12768416,32766.220965179305
0.12832258,32543.758271428185
0.12896419,32270.228468144054
0.12960902,31963.747300824223
0.13025706,31590.950058788487
0.13090835,31256.33043106767
0.13156289,30967.034992590616
0.1322207,30722.228582477517
0.13288181,30454.17124171506
0.13354621,30202.579417853845
0.13421395,30006.45965890889
0.13488502,29752.025374923698
0.13555944,29394.15076204963
0.13623724,29111.95671383704
0.13691842,28864.00714457585
0.13760302,28601.8458584958
0.13829103,28341.754073259995
0.13898249,28146.11841116856
0.1396774,27897.136743758274
0.14037579,27909.901710389266
0.14107766,27720.44406230307
0.14178305,27427.40453158687
0.14249197,27114.9181407508
0.14320443,26842.438414688226
0.14392045,26557.813741311948
0.14464005,26355.05051939508
0.14536325,26125.136311103055
0.14609007,25911.120528301388
0.14682052,25740.928299978852
0.14755462,25508.66571078103
0.14829239,25194.968062834392
0.14903386,24939.265502932158
0.14977903,24726.830397682
0.15052792,24509.06744078686
0.15128056,24292.83917011069
0.15203696,24091.68790066939
0.15279715,23885.20881399606
0.15356113,23887.978977018796
0.15432894,23596.356474009906
0.15510058,23320.687170434503
0.15587609,23155.53132014793
0.15665547,22941.081741640224
0.15743875,22771.86575571079
0.15822594,22554.321587828694
0.15901707,22387.73385028661
0.15981215,22155.053648874662
0.16061121,21918.391998053216
0.16141427,21707.822618921604
0.16222134,21493.002533309264
0.16303245,21327.147315502207
0.16384761,21150.459326456796
0.16466685,20940.202463526475
0.16549018,20766.29827834165
0.16631763,20849.160414570615
0.16714922,20601.350431669758
0.16798497,20439.54152290137
0.16882489,20245.94321216516
0.16966902,20054.155470852063
0.17051736,19885.777832450287
0.17136995,19702.56438199457
0.1722268,19536.938161243477
0.17308793,19399.066055327396
0.17395337,19183.520115163636
0.17482314,18954.577112784773
0.17569726,18748.649648513674
0.17657574,18570.04654505071
0.17745862,18398.047040028876
0.17834591,18247.500849202825
0.17923764,18078.119165112297
0.18013383,17944.632328740376
0.1810345,17768.01979102874
0.18193967,17544.316447687153
0.18284937,17399.84906427165
0.18376362,17213.341535966425
0.18468244,17066.434662803058
0.18560585,16925.092867350104
0.18653388,16752.16753857629
0.18746655,16612.966052397394
0.18840388,16625.627932076404
0.1893459,16468.034962347305
0.19029263,16347.408534393775
0.19124409,16187.941898310839
0.19220031,16021.168641106007
0.19316131,15851.638486470481
0.19412712,15670.885620285288
0.19509776,15491.157251913079
0.19607325,15361.175734977001
0.19705361,15227.076097092318
0.19803888,15085.805439488933
0.19902907,14978.544994296724
0.20002422,14835.18684382365
0.20102434,14636.448696591917
0.20202946,14503.88035947743
0.20303961,14344.453829741462
0.20405481,14218.034211961016
0.20507508,14100.354248916947
0.20610046,13960.189465114803
0.20713096,13981.599021299111
0.20816661,13860.230004247453
0.20920745,13709.989961227766
0.21025348,13539.00567790476
0.21130475,13384.5360601189
0.21236128,13242.607657461653
0.21342308,13119.925733375758
0.2144902,13019.66819668373
0.21556265,12891.70312860292
0.21664046,12793.015784225476
0.21772366,12635.628723288912
0.21881228,12500.650782191997
0.21990634,12373.682828833782
0.22100588,12254.533549359247
0.2221109,12129.639581238109
0.22322146,12022.499358878747
0.22433757,11909.404758344723
0.22545925,11895.212644434749
0.22658655,11749.920088966224
0.22771948,11615.852945051221
0.22885808,11511.411766049798
0.23000237,11407.841649467537
0.23115238,11298.87197155243
0.23230814,11212.335087303189
0.23346969,11092.746768990834
0.23463703,10953.141098842363
0.23581022,10841.922716902467
0.23698927,10731.639934196071
0.23817422,10628.166967598543
0.23936509,10531.350653674248
0.24056191,10429.4460290537
0.24176472,10461.494878600784
0.24297355,10368.063761269048
0.24418841,10250.398088377307
0.24521055,10164.33230203708
0.24540936,10150.557358144619
0.24558945,10134.014167811118
0.2466364,10038.008952824193
0.24786959,9948.26209902436
0.24910893,9851.282302979245
0.25035448,9765.840949354162
0.25160625,9675.788429086715
0.25286428,9563.01674225217
0.2541286,9441.108017590377
0.25539925,9328.31322001393
0.25667624,9254.616681866446
0.25795962,9148.776558826052
0.25859581,9113.75039476161
0.25900419,9083.830282328092
0.25924942,9068.904053227778
0.26054567,8994.516741304453
0.2618484,8906.013020818395
0.26315764,8786.678035155486
0.26447343,8702.321443375997
0.26579579,8606.684060263899
0.26712477,8530.821256409748
0.2684604,8446.156997946679
0.2698027,8362.125116914372
0.27115171,8360.434781758875
0.27250747,8276.723860819482
0.27387001,8191.544695034382
0.27523936,8131.548518441036
0.27661556,8043.380455058697
0.27799863,7951.787165267447
0.27938863,7856.85684268806
0.28078557,7745.988627401682
0.2821895,7680.5921743657145
0.28360044,7605.227270451975
0.28501845,7532.580750098456
0.28644354,7472.817915003873
0.28787576,7389.067599376758
0.28931514,7294.05001039318
0.29076171,7217.959601157392
0.29221552,7146.491228251221
0.2936766,7071.694432473319
0.29514498,7005.322754850486
0.29662071,6939.436448833061
0.29810381,6939.571595212655
0.29959433,6860.5971378534305
0.3010923,6773.189988377538
0.30259776,6692.270927856472
0.30411075,6619.47673864541
0.3056313,6554.579784025815
0.30715946,6495.844167355136
0.30869526,6437.029451086496
0.31023873,6373.67419774947
0.31178993,6286.361859188172
0.31334888,6217.644391830589
0.31491562,6149.328109799494
0.3164902,6093.454847785716
0.31807265,6031.276715091285
0.31966301,5969.635647323989
0.32126133,5957.350865356373
0.32286764,5876.570839321026
0.32448197,5807.912166993103
0.32610438,5749.411198246875
0.32773491,5696.096988268414
0.32937358,5638.574571908803
0.33102045,5586.184122586318
0.33267555,5512.891191701936
0.33433893,5452.460473719098
0.33601062,5392.572987727331
0.33769068,5339.996153672585
0.33937913,5287.632797516736
0.34107602,5232.148582589867
0.3427814,5242.147101158509
0.34449531,5193.919794060937
0.34621779,5132.158434372343
0.34794888,5076.5066348133405
0.34968862,5017.6254051960805
0.35143706,4966.026233732654
0.35319425,4914.930308697413
0.35496022,4874.940393105594
0.35673502,4811.5870325159
0.3585187,4756.776730176443
0.36031129,4696.132135720326
0.36211285,4637.440253813452
0.36392341,4591.977916834604
0.36574303,4550.637671350231
0.36757174,4505.9125558748465
0.3694096,4461.570833096758
0.37125665,4396.973824065511
0.37311293,4351.151289266944
0.3749785,4298.596540728269
0.37685339,4257.159820795719
0.37873766,4216.0420817626855
0.38063135,4169.465733361031
0.3825345,4166.5933278802695
0.38444718,4121.4976860317975
0.38636941,4086.865160755514
0.38830126,4043.679744479392
0.39024276,3996.5548057112637
0.39219398,3943.4801944381984
0.39415495,3886.7923824096806
0.39612572,3857.1384059332854
0.39810635,3810.9561225805182
0.40009688,3769.383764244529
0.40209737,3737.446405389689
0.40410785,3694.5358043646734
0.40612839,3645.016684321908
0.40815904,3604.9998167496383
0.41019983,3565.3504723554393
0.41225083,3529.9755183879456
0.41431208,3490.0385291800244
0.41638364,3488.7400595580907
0.41846556,3455.631126820673
0.42055789,3413.495317724498
0.42266068,3369.0661281779808
0.42477398,3319.714926325632
0.42477688,3319.714051704809
0.42582312,3307.9319476185697
0.42689785,3286.27186427673
0.42903234,3254.9165291828867
0.4311775,3220.274744355754
0.43333339,3189.4726601134976
0.43550006,3144.162038184593
0.43767756,3108.819883779481
0.43986595,3072.119098188209
0.44206528,3037.4594530424793
0.4442756,3008.952587785544
0.44649698,2975.702532508815
0.44872947,2963.270785801617
0.45097311,2925.4724972248255
0.45322798,2894.4393946185232
0.45549412,2861.3491409025996
0.45777159,2833.2471016146023
0.46006045,2806.937100555967
0.46236075,2773.1892509194763
0.46467255,2734.5100506255844
0.46699592,2703.748987095181
0.4693309,2674.013508855514
0.47167755,2644.54528630652
0.47403594,2615.3468488189123
0.47640612,2621.071170896419
0.47878815,2593.431129840281
0.48118209,2559.114668454792
0.483588,2529.3685986521796
0.48600594,2501.319595403143
0.48843597,2472.897234256751
0.49087815,2450.7821032264924
0.4909216,2450.779189556833
0.49227841,2437.4707506816076
0.49333254,2425.5426981073533
0.4957992,2394.0149759902065
0.4982782,2359.6377023243235
0.50076959,2328.2510401148575
0.50327344,2304.175318021548
0.5057898,2280.9378901814994
0.50831875,2255.431865918177
0.51086035,2233.244022409768
0.51341465,2200.911295554081
0.51598172,2176.1751218320865
0.51856163,4235.14332082658
0.52115444,5028.565360394292
0.52376021,6143.6608906703395
0.52637901,8706.081619231902
0.52901091,10089.996275839914
0.53165596,11233.903194093866
0.53431424,12310.760607715963
0.53698581,12914.381416133596
0.53967074,20985.66119980283
0.5423691,21054.244457205896
0.54508094,20985.66893304531
0.54780635,20871.902009794554
0.55054538,20623.75063909302
0.5532981,20439.548998620063
0.5560646,20234.933823278672
0.55884492,20032.34177883427
0.56163914,19820.90888028005
0.56444734,19643.6678019726
0.56726958,19505.0454350797
0.57010592,19293.62236632583
0.57295645,19079.1274023241
0.57582123,18841.04870211812
0.57870034,18590.41679048192
0.58159384,18418.24582941827
0.58450181,18247.504585255876
0.58742432,18048.429493939544
0.59036144,17875.776415312263
0.59331325,17636.431694297764
0.59410753,17573.36807272217
0.59589253,17447.861462183802
0.59627982,17428.6298980929
0.59926122,17213.392196138368
0.60225752,17009.743177623892
0.60526881,16831.449697732747
0.60829515,16650.04084771979
0.61133663,16612.064079232085
0.61439331,16414.348437263903
0.61746528,16249.798426749647
0.6205526,16016.761806516473
0.62365537,15786.855963466174
0.62677364,15547.161770796705
0.62990751,15373.759989548626
0.63305705,16490.471524414457
0.63622234,16334.102940862778
0.63940345,16152.698018089353
0.64260046,15929.661761766323
0.64581347,15683.734921170932
0.64904253,15479.285082459466
0.65228775,15306.566878511305
0.65554919,15135.558224725828
0.65882693,14982.650844026328
0.66212107,14790.35387899012
0.66543167,14567.986165026945
0.66875883,14400.090086329981
0.67210262,14225.915895332691
0.67546314,14073.001673211957
0.67884045,13898.214661863774
0.68223466,13894.278425372358
0.68564583,13713.693340519694
0.68907406,13513.125008778878
0.69251943,13322.513631366664
0.69598202,13177.520549584991
0.69946194,13026.792518011096
0.70295924,12881.121283862984
0.70647404,12747.362170190658
0.71000641,12531.69014125222
0.71355644,12390.764118494075
0.71712423,12244.380539244754
0.72070985,12102.776241096615
0.7243134,11962.527537650609
0.72793496,11927.69733983444
0.73157464,11749.939514473788
0.73523251,11593.597354870368
0.73890867,11464.214324189934
0.74260322,11336.112852832837
0.74631623,11224.656543196103
0.75004781,11075.808676905915
0.75379805,10916.961723359453
0.75756704,10782.181380210823
0.76135488,10663.535717032993
0.76516165,10543.035949297842
0.76898746,10414.967224594859
0.7728324,10435.949742701654
0.77669656,10278.27855400908
0.78058004,10158.82600776232
0.78448294,10029.803533108481
0.78840536,9905.063885876081
0.79234738,9808.470335972514
0.79630912,9696.896216270921
0.80029067,9563.000933886231
0.80429212,9410.234934156666
0.80831358,9282.49381206369
0.81235515,9173.890413312673
0.81641693,9066.399150207257
0.82049901,8969.861927555627
0.8246015,8844.962658644266
0.82872451,8723.932785204643
0.83286813,8609.073529872416
0.83703248,8502.52993069956
0.84121764,8406.383558953883
0.84542373,8306.504674496775
0.84965084,8287.975682532315
0.8538991,8182.62918508298
0.85816859,8091.757772346085
0.86245944,7980.050845618739
0.86677173,7861.158161957379
0.87110559,7743.879610694313
0.87546112,7653.287949944162
0.87983843,7563.631107831443
0.88423762,7483.097965183917
0.88865881,7370.795105756477
0.8931021,7269.950083898467
0.89756761,7172.2397992662245
0.90205545,7085.440962278796
0.90656573,6999.487778489563
0.91109856,6985.088263174542
0.91565405,6902.834151310118
0.92023232,6797.25871290692
0.92483348,6688.623991749088
0.92945765,6612.239721440012
0.93410494,6522.328245512692
0.93877546,6444.098340762369
0.94346934,6375.435584879824
0.94818668,6265.838272224852
0.95292762,6186.826963171694
0.95769226,6108.6524179093285
0.96248072,6037.978279145758
0.96729312,5956.37370845502
0.97212959,5923.297399138517
0.97699023,5830.190928948274
0.98187519,5765.166311715999
0.98678456,5696.0958746738115
0.99171848,5632.398440529765
0.99667708,5557.072174211485
1.0016605,5469.029642946074
1.0066688,5400.027684876186
1.0117021,5331.782378678712
1.0167606,5268.6000945579335
1.0218444,5203.164157181292
1.0269536,5206.655578562814
1.0320884,5132.153525938332
1.0372489,5064.237127604106
1.0424351,4997.1251690801555
1.0476473,4932.287125820601
1.0528855,4878.900078027832
1.0581499,4808.963319488325
1.0634407,4737.193914510738
1.0687579,4657.833020817984
1.0741017,4603.266077467048
1.0794722,4551.853983738449
1.0848695,4498.408967017366
1.0902939,4437.0219373749
1.0957454,4362.000976694444
1.1012241,4306.776138323772
1.1067302,4254.5725412598385
1.1122639,4200.625452972552
1.1178252,4188.033973708859
1.1234143,4134.7211610768945
1.1290314,4088.932608496937
1.1346765,4036.8984735421654
1.1403499,3978.82701345717
1.1460517,3912.1388962815217
1.1517819,3864.0001530766126
1.1575408,3808.446288215028
1.1633285,3760.812114858483
1.1691452,3713.8132867658455
1.1749909,3655.767625813388
1.1808659,3606.5246127705277
1.1867702,3560.0884829347747
1.192704,3514.7940596222206
1.1986676,3470.1987160780154
1.2046609,3461.684533590892
1.2106842,3409.382240271017
1.2167376,3351.1108674749394
1.2228213,3311.9167134592844
1.2289354,3267.224692780126
1.2350801,3224.299106753787
1.2412555,3186.165800266121
1.2474618,3133.2186387640104
1.2536991,3094.8036545528844
1.2599676,3053.5829644895207
1.2662674,3014.488863929334
1.2725988,2975.0177300782707
1.2789618,2953.1374063940066
1.2853566,2909.412600574298
1.2917833,2874.1974574310607
1.2982423,2834.683498900067
1.3047335,2803.952790575585
1.3112571,2753.842993855798
1.3178134,2719.7147051000757
1.3244025,2685.312387075708
1.3310245,2652.7091148974814
1.3376796,2617.5166429812753
1.344368,2616.4683310546648
1.3510899,2575.8996498250035
1.3578453,2543.649444281833
1.3646345,2511.399873941635
1.3714577,2475.3880156989844
1.378315,2446.3263630514266
1.3852066,2411.0731177136804
1.3921326,2372.0974314430746
1.3990933,2334.8758736626187
1.4060887,2302.469929528386
1.4131192,2275.3160666617514
1.4201848,2251.148888408328
1.4272857,2214.1053251272547
1.4344221,2181.527620077512
1.4415942,2152.748433611416
1.4488022,2125.30187349052
1.4560462,2097.616603332829
1.4633265,2089.4200557075933
1.4706431,2062.250937589763
1.4779963,2037.0652302386854
1.4853863,2007.0195880502124
1.4928132,1974.4521760002895
1.5002773,1943.8404889608591
1.5077787,1918.4515938007025
1.5153176,1893.1618102170175
1.5228942,1875.9785346204126
1.5305086,1840.6195300519905
1.5381612,1816.1022485858027
1.545852,1791.8984818327158
1.5535812,1768.2378471433262
1.5613491,1742.620173552981
1.5691559,1740.1961718866642
1.5770017,1714.876680088205
1.5848867,1687.3777886562862
1.5928111,1659.494350749499
1.6007752,1636.1609803102233
1.608779,1615.7921975696163
1.6168229,1596.0986029098267
1.624907,1572.3182227449192
1.6330316,1548.8388767047152
1.6411967,1528.2760095419533
1.6494027,1509.2268171824828
1.6576497,1501.9535077088428
1.665938,1480.1712990785427
1.6742677,1453.713089614076
1.682639,1432.77887999864
1.6910522,1416.4741138340837
1.6995075,1398.2498410130825
1.708005,1377.1270883977163
1.716545,1355.580907404282
1.7251278,1338.1574188737823
1.7337534,1321.6081896712221
1.7424222,1303.5049853682879
1.7511343,1302.5752644078766
1.7598899,1280.9547767523072
1.7686894,1265.1332431624448
1.7775328,1248.5438239618952
1.7864205,1229.6515365303317
1.7953526,1215.7878319255128
1.8043294,1197.5272053236638
1.8088491,1189.2568634696736
1.809551,1187.331978146912
1.813351,1179.1760523891758
1.8224178,1159.6600912705262
1.8315299,1145.8241789321153
1.8406875,1128.8855389796377
1.8498909,1114.6852250415645
1.8591404,1098.0179264763321
1.8684361,1081.0292759915492
1.8709394,1076.6646903582116
1.8722607,1075.2310529024146
1.8777783,1065.9891893516658
1.8871672,1052.355957584297
1.896603,1048.9860501889427
1.906086,1033.8818233297818
1.9156165,1020.0952195361107
1.9251945,1007.8579733011519
1.9348205,989.8930079977171
1.9444946,975.2118497460792
1.9542171,960.2899561886395
1.9639882,948.4278751951322
1.9738081,936.4347573360326
1.9836772,921.355365061937
1.9935955,908.0232513093126
2.0035635,895.2355268007451
2.0135813,885.2115214201573
2.0236492,871.1060792818803
2.0337675,868.8545502017236
2.0439363,855.0742620625564
2.054156,841.0130109971487
2.0644268,828.9262920072209
2.0747489,817.6364199068196
2.0851227,806.5046141017406
2.0955483,795.2751787495598
2.106026,782.9907953088529
2.1165562,772.8493016935787
2.1271389,761.1505895562854
2.1377746,750.9521794584282
2.1484635,746.3791383658655
2.1592058,734.8034100024204
2.1700018,724.9002900800732
2.1808519,714.5274004948506
2.1917561,704.3590672698429
2.2027149,694.9255769635832
2.2137285,684.0429848037012
2.2247971,673.2038316801342
2.2359211,665.8615869801577
2.2471007,655.8609278273995
2.2583362,654.8211026260267
2.2696279,644.8705569580948
2.2786505,638.2721005692522
2.280976,636.3941627420713
2.2833493,634.6595310577425
2.2923809,627.1280912175667
2.3038428,618.4751726845582
2.315362,610.8726896955977
2.3269388,600.7034989040019
2.3385735,590.7093174743023
2.3502664,582.6261525211187
2.3620177,574.4749510195293
2.3738278,565.4335947024654
2.385697,558.9193734691219
2.3976254,549.5980116681895
2.4096136,542.4473059762578
2.4216616,534.3854807119685
2.4337699,527.1807537633224
2.4459388,525.3533292755211
2.4581685,517.3198844977189
2.4704593,511.0328345514658
2.4828116,503.7292129639609
2.4952257,494.40722145847457
2.5077018,486.9390855000434
2.5202403,480.7928056263146
2.5328415,474.83739453854776
2.5455057,468.1640806174006
2.5582333,460.60677004471876
2.5710244,453.75262998609554
2.5716555,453.18364893431055
2.5781443,450.172585016751
2.5838796,447.8028040992916
2.596799,441.6317415588559
2.6097829,435.16358276282716
2.6228319,433.2333021686473
2.635946,426.80072676847425
2.6491257,419.6213121746664
2.6623714,413.4149284399924
2.6756832,408.04126988862924
2.6890617,402.4543856906325
2.702507,396.5912913059977
2.7160195,390.15685298342476
2.7295996,384.8361880987231
2.7432476,379.82294262963325
2.7569638,374.20190955715657
2.7707486,370.88752079448983
2.7846024,364.82496721754
2.7985254,360.06095129165396
2.812518,355.2931914403416
2.8140455,354.37555744576264
2.8251547,351.10818262485446
2.8265806,350.2763957669197
2.8407135,344.4098537279201
2.8549171,339.82033358766125
2.8691917,335.5699136485491
2.8835376,330.78937806314474
2.8979553,329.2671051109674
2.9124451,325.2977499788636
2.9270073,320.22416908425754
2.9416424,315.53215688791033
2.9563506,311.3401014993404
2.9711323,306.8584687373007
2.985988,302.9890461317068
3.0009179,298.25872838226354
3.0159225,293.0347729345916
3.0310021,289.01468299964597
3.0461571,284.7385392893932
3.0613879,281.30735648342846
3.0766949,276.7526748762912
3.0920783,272.4889857004982
3.1075387,268.9412103609792
3.1230764,265.5076514340083
3.1386918,261.1919516584365
3.1543853,260.0883663025835
3.1701572,256.20535561302904
3.186008,252.91690430207183
3.201938,249.1183276404079
3.2179477,244.76880322885452
3.2340374,241.37229801042747
3.2502076,237.81703778558017
3.2664587,234.7534598181365
3.282791,230.98253162292895
3.2992049,227.6188913130544
3.3157009,224.11613047236608
3.3322794,221.1595201804234
3.3489408,218.08395023745393
3.3656856,217.07209486150137
3.382514,213.91908550914468
3.3994265,210.02678873092415
3.4164237,206.97224988854944
3.4335058,203.94286259889486
3.4506733,201.42998268321793
3.4679267,198.32905905490676
3.4852663,195.24275944922852
3.5026927,192.44691680706217
3.5202061,189.721663667377
3.5378072,187.17479949039827
3.5554962,185.54009207224638
3.5732737,182.38086167391387
3.59114,179.98962995349268
3.6090957,177.32941407129806
3.6271412,175.18331615111484
3.6452769,172.23489140634155
3.6635033,169.73378403018057
3.6818208,167.27475145763628
3.7002299,164.90290156099664
3.7187311,164.12192278626358
3.7373247,162.363573161531
3.7560114,159.6714739425121
3.7747914,157.7376491517361
3.7936654,155.3787487494163
3.8126337,153.11932633881804
3.8316969,151.09916206025162
3.8508554,148.47448902292075
3.8701096,145.76472892002133
3.8894602,143.7636237073409
3.9089075,141.73167629588502
3.928452,139.98630404034395
3.9480943,137.60019239588175
3.9678347,135.56438312684932
3.9876739,133.6936650648593
4.055024,128.73928142170698
4.334821,106.53395502397971
4.633924,87.79139984755876
4.953664,72.49065852255923
5.295467,60.18178541371237
5.660855,312.0153688384229
6.051453,262.5008066769305
6.469004,223.99579761533488
6.915365,189.69912856078014
7.392525,158.59382093267428
7.902609,130.87661892041217
8.44789,108.78993778880591
9.030794,90.5470344225349
9.653919,75.72800855524328
10.00266,68.03413506691025
10.15577,65.21559769896737
10.19659,64.96114814302445
10.25783,63.81861085657243
10.32004,62.876667647370304
10.41094,61.082816559184884
11.03212,52.2687201672088
11.31312,48.62894362095504
11.48628,46.693016441468956
11.53246,45.980457469849725
11.60172,45.15301417960687
11.77488,43.40153128948276
11.79334,43.171861754943805
11.8578,42.39646392460714
12.0393,41.07604207414525
12.0877,40.65576267294287
12.1603,39.957623998985085
12.3418,38.29804248508176
12.60708,35.95441409231552
13.47697,29.881055649878856
14.40688,25.028013154651738
15.40095,20.592646675252322
16.46362,17.294820344808926
17.59961,14.28100321589995
18.81398,11.90479824024474
20.11215,9.898713565022002
21.49988,8.196614196900569
22.98338,6.786466986124442
24.56923,5.575843892666057
26.2645,4.634041126668281
28.07676,3.827552134205721
30.01405,3.1422463825023677
32.08502,2.574119820275504
34.29889,2.1264455044022306
36.66551,1.7557290398898415
39.19543,1.4513614269847113
41.89992,1.2009675786563017
44.79101,0.9961817979149563
47.88159,0.8371389454711585
51.18542,0.6973223758537983
54.71721,0.5902195492973739
58.4927,0.49766015656023255
62.5287,0.4258454995426203
66.84318,0.36620285463356367
68.1345,0.35169388222599524
69.17738,0.3417603791899729
69.45548,0.33882911803445964
69.87263,0.33363921092913446
70.9155,0.3216999239953161
71.45536,0.3164920637517647
76.38578,0.27348413686867545
81.6564,0.24064906089728777
87.29069,0.21104135674561375
93.31374,0.18663471743929985
99.75239,0.16669842109827002
106.6353,0.1516937702830318
113.9931,0.13781330765623093
121.8587,0.127981162140633
130.2669,0.1171450602787514
139.2553,0.10717993901146183
148.864,0.10121944125500103
159.1356,0.09478179935950005
170.1159,0.08972701171060517
181.8539,0.08532283092619594
194.4018,0.07976686529023469
207.8156,0.0763350366044292
222.1548,0.0736783705882504
237.4835,0.07058761883083739
253.8699,0.06674944804326255
271.3869,0.06418026333438781
290.1126,0.062202720459239684
310.1304,0.06068161405895509
