Energy,Coeff
0.16966902,77705.7644582943
0.17051736,77066.6432054509
0.17136995,76277.76734019682
0.1722268,75720.34037818028
0.17308793,74963.42191171758
0.17395337,74335.46167188487
0.17482314,73560.29992335416
0.17569726,72838.63371795522
0.17657574,71996.78974693842
0.17745862,71184.045672576
0.17834591,70571.14898630283
0.17923764,69741.4712132507
0.18013383,68891.99472089825
0.1810345,68312.16975190539
0.18193967,67686.45869566266
0.18284937,66943.69760290858
0.18376362,66490.20611402926
0.18468244,65966.75929665031
0.18560585,65279.44515610074
0.18653388,64712.92420878674
0.18746655,64124.986967001496
0.18840388,63375.659773514126
0.1893459,62676.43311994243
0.19029263,62026.64899468361
0.19124409,61725.88492669019
0.19220031,61126.09810980068
0.19316131,60413.98117028699
0.19412712,59773.57263777938
0.19509776,59249.49064020662
0.19607325,58749.84385902249
0.19705361,58048.512678662766
0.19803888,57462.731069765294
0.19902907,56722.40595488272
0.20002422,56208.50032552277
0.20102434,55696.289176978265
0.20202946,55052.85568046932
0.20303961,54390.02751261199
0.20405481,53642.225396294445
0.20507508,53138.39281339409
0.20610046,52570.803732352506
0.20713096,52070.428587922885
0.20816661,51701.6192429731
0.20920745,51096.07085088154
0.21025348,50664.9769358379
0.21130475,50149.23843166188
0.21236128,49549.69963199062
0.21342308,49101.5591406315
0.2144902,48527.271637805796
0.21556265,48124.41230341143
0.21664046,47743.71739992739
0.21772366,47048.190621648
0.21881228,46376.701400638434
0.21990634,45666.41020241642
0.22100588,45104.65990835672
0.2221109,44524.24175346848
0.22322146,44090.34688543643
0.22433757,43452.042273354564
0.22545925,43000.63777700981
0.22658655,42570.97185351179
0.22771948,41938.8672377912
0.22885808,41451.25629306917
0.23000237,40965.171121724015
0.23115238,40722.697722975114
0.23230814,40198.633464769424
0.23346969,39816.7783971136
0.23463703,39515.975503294874
0.23581022,39135.79275937051
0.23698927,38617.04588541058
0.23817422,38219.185269435155
0.23936509,37802.525406077635
0.24056191,37347.46227360028
0.24176472,36992.25344674686
0.24297355,36657.52258980191
0.24418841,36205.79641908166
0.24521055,35774.936203762176
0.24540936,35696.72621213278
0.24558945,35638.09454788038
0.2466364,35364.77233381165
0.24786959,35052.991812510016
0.24910893,34547.679292959365
0.25035448,34140.73881893948
0.25160625,33773.47089956317
0.25286428,33310.79120505829
0.2541286,33079.967102273615
0.25539925,32715.195599407485
0.25667624,32236.534369666075
0.25795962,31950.043984305546
0.25859581,31721.23148299991
0.25900419,31664.080979224804
0.25924942,31645.035482653097
0.26054567,31226.624231044392
0.2618484,30923.031428727198
0.26315764,30638.951021745783
0.26447343,30204.36755645976
0.26579579,29940.43250555338
0.26712477,29695.75084065782
0.2684604,29507.796077749816
0.2698027,29207.54067121761
0.27115171,28833.0356860906
0.27250747,28478.090277713392
0.27387001,28161.193536861694
0.27523936,27900.704279957008
0.27661556,27566.430072471598
0.27799863,27288.41664876172
0.27938863,27029.385586326276
0.28078557,26752.330773111513
0.2821895,26383.691320115853
0.28360044,26089.40831931114
0.28501845,25649.026472031073
0.28644354,25429.30282494312
0.28787576,25027.281539865613
0.28931514,24735.55451968479
0.29076171,24408.015137867173
0.29221552,24117.447659945126
0.2936766,23899.878166967712
0.29514498,23519.86324806992
0.29662071,23158.806507746394
0.29810381,22870.564110136016
0.29959433,22654.73275538541
0.3010923,22475.102077885345
0.30259776,22206.044925134534
0.30411075,21937.45297430915
0.3056313,21705.048338787077
0.30715946,21276.90495543572
0.30869526,20938.792987459245
0.31023873,20761.134467875454
0.31178993,20441.860244199263
0.31334888,20317.87504314202
0.31491562,20309.720388903308
0.3164902,20067.63742511507
0.31807265,19871.277810652537
0.31966301,19554.70934193428
0.32126133,19223.89441018774
0.32286764,19028.80948912178
0.32448197,18848.991665797097
0.32610438,18699.33404547527
0.32773491,18415.46034224193
0.32937358,18236.491889091252
0.33102045,17998.251514216387
