Energy,Coeff
0.29076171,28214.42806404222
0.29221552,27873.773931041953
0.2936766,27567.08536102649
0.29514498,27278.335672829133
0.29662071,26954.478140038955
0.29810381,26894.495492120426
0.29959433,26625.03466306376
0.3010923,26336.53677748432
0.30259776,26015.416928232844
0.30411075,25634.89433616625
0.3056313,25280.215438879062
0.30715946,25018.79111742814
0.30869526,24746.166087990063
0.31023873,24462.687639219737
0.31178993,24215.354762250776
0.31334888,23858.199227439884
0.31491562,23583.484107305823
0.3164902,23285.72008377407
0.31807265,23016.47075369317
0.31966301,22768.809986787022
0.32126133,22763.49685018302
0.32286764,22461.483191495234
0.32448197,22145.108357128134
0.32610438,21802.981919628794
0.32773491,21571.583322978662
0.32937358,21330.681341123178
0.33102045,21086.442438261445
0.33267555,20873.172382632427
0.33433893,20542.705782132078
0.33601062,20300.52931042031
0.33769068,20055.2197641504
0.33937913,19834.367049598863
0.34107602,19620.911193641517
0.3427814,19503.1945246635
0.34449531,19222.925007500384
0.34621779,19008.57981998629
0.34794888,18780.958059863013
0.34968862,18560.807521547602
0.35143706,18388.36636214116
0.35319425,18107.313841781754
0.35496022,17874.240328278265
0.35673502,17648.551970115393
0.3585187,17439.709164864
0.36031129,17237.728917248714
0.36211285,17269.04715138502
0.36392341,17017.434336488583
0.36574303,16833.193590485902
0.36757174,16619.577934807352
0.3694096,16421.82560467117
0.37125665,16221.914262735636
0.37311293,16046.157619747504
0.3749785,15841.925680045399
0.37685339,15593.158522156564
0.37873766,15364.712116189905
0.38063135,15197.484363994901
0.3825345,15040.0438064774
0.38444718,14880.015064923666
0.38636941,14689.093361820609
0.38830126,14460.341558700988
0.39024276,14289.750010932888
0.39219398,14124.775478291333
0.39415495,13961.358761059822
0.39612572,13784.13508638367
0.39810635,13759.462198790514
0.40009688,13584.557145215524
0.40209737,13463.039980083546
0.40410785,13273.57320061541
0.40612839,13079.46490320528
0.40815904,12887.911595270414
0.41019983,12737.185338459558
0.41225083,12594.933484187366
0.41431208,12454.084119900363
0.41638364,12304.423877126357
0.41846556,12102.838123239413
0.42055789,11956.797919674214
0.42266068,11812.208122715967
0.42477398,11669.075291242634
0.42477688,11669.071906883573
0.42582312,11601.26097092734
0.42689785,11520.929853207444
0.42903234,11520.904662339106
0.4311775,11358.71085223862
0.43333339,11177.27730111886
0.43550006,11025.548079436949
0.43767756,10893.544391560632
0.43986595,10768.867172672952
0.44206528,10654.210424631825
0.4442756,10505.831555306984
0.44649698,10362.100328884399
0.44872947,10222.850849398157
0.45097311,10099.112112396406
0.45322798,9982.148465762679
0.45549412,9945.694269565227
0.45777159,9789.451235635033
0.46006045,9653.93365214747
0.46236075,9535.717104634297
0.46467255,9416.204056235478
0.46699592,9326.157412463244
0.4693309,9181.079142853747
0.47167755,9062.889921865051
0.47403594,8941.046161620252
0.47640612,8832.787298473664
0.47878815,8723.172312912833
0.48118209,8733.969727666024
0.483588,8604.360089767728
0.48600594,8502.04637576031
0.48843597,8384.944892520361
0.49087815,8282.916896521638
0.4909216,8278.40011997921
0.49227841,8231.23110320912
0.49333254,8195.437685709046
0.4957992,8106.643174779389
0.4982782,7990.355508873194
0.50076959,7856.25588972602
0.50327344,7747.501426954247
0.5057898,7654.731752672009
0.50831875,7556.729227278857
0.51086035,7482.414622245699
0.51341465,7363.978132126139
0.51598172,7267.17844924606
0.51856163,7169.458978719215
0.52115444,7082.652220058354
0.52376021,6994.742895635807
0.52637901,6976.17929445645
0.52901091,6893.152289280742
0.53165596,6812.921800938994
0.53431424,6717.072034391957
0.53698581,6615.2357986458
0.53967074,6507.693520837535
0.5423691,6438.641466930259
0.54508094,6361.5098358294445
0.54780635,6288.648565776504
0.55054538,6213.089074216088
0.5532981,6109.61650451689
0.5560646,6032.5484607863145
0.55884492,5954.652054533309
0.56163914,5887.375335686827
0.56444734,5810.903342579542
0.56726958,5803.239937867424
0.57010592,5715.31160584364
0.57295645,5623.998168474271
0.57582123,5547.641025754483
0.57870034,5476.712235571024
0.58159384,5409.543788994324
0.58450181,5348.974613411627
0.58742432,5262.840711250523
0.59036144,5193.630786522503
0.59331325,5126.596581118207
0.59410753,5108.174861736658
0.59589253,5072.915291954891
0.59627982,5065.890295435101
0.59926122,4997.4361897367135
0.60225752,4966.596562427159
0.60526881,4887.184645961623
0.60829515,4830.028949488846
0.61133663,4774.767015186505
0.61439331,4718.774019729631
0.61746528,4654.373174882516
0.6205526,4579.339500295041
0.62365537,4517.809940989802
0.62677364,4460.659646333788
0.62990751,4409.001249755741
0.63305705,4406.627620106071
0.63622234,4347.142003502431
0.63940345,4293.120087319547
0.64260046,4233.995733009837
0.64581347,4181.345300893156
0.64904253,4124.82042826946
0.65228775,4077.904667278201
0.65554919,4020.508739268155
0.65882693,3951.9609459366898
0.66212107,3895.1171646639273
0.66543167,3846.369843459817
0.66875883,3798.1638018987665
0.67210262,3755.6388274637775
0.67546314,3696.1847328728977
0.67884045,3646.5780821975322
0.68223466,3597.5210741038986
0.68564583,3555.911373839959
0.68907406,3505.9122531228645
0.69251943,3498.274811735167
0.69598202,3452.873307884306
0.69946194,3415.4671992234917
0.70295924,3365.5722003116384
0.70647404,3310.919810031867
0.71000641,3257.96836525447
0.71355644,3218.972545299969
0.71712423,3181.260541223769
0.72070985,3144.79743150041
0.7243134,3098.4510064925403
0.72793496,3052.6813996589344
0.73157464,3011.6415178828556
0.73523251,2974.3552602258474
0.73890867,2935.000561074784
0.74260322,2931.1627693605
0.74631623,2887.5556342508694
0.75004781,2839.8902539889405
0.75379805,2794.4713265733767
0.75756704,2761.0230889624036
0.76135488,2727.18010471488
0.76516165,2696.6606732537552
0.76898746,2654.724642912844
0.7728324,2616.9484203917928
0.77669656,2581.0472937691884
0.78058004,2548.3833254703227
0.78448294,2516.054701821667
0.78840536,2499.804819860957
0.79234738,2457.8287645177984
0.79630912,2430.4188269687
0.80029067,2399.3310693386575
0.80429212,2371.848951911707
0.80831358,2338.8408118067887
0.81235515,2301.1488813626024
0.81641693,2270.2327868677803
0.82049901,2239.042554367333
0.8246015,2212.5016400315476
0.82872451,2209.7113195313623
0.83286813,2181.0682158137593
0.83703248,2151.6236539478728
0.84121764,2120.8351887209947
0.84542373,2093.321822945291
0.84965084,2067.8380421124707
0.8538991,2043.7610143971558
0.85816859,2011.1474808709963
0.86245944,1978.4749296141576
0.86677173,1951.6114159396216
0.87110559,1925.074564725842
0.87546112,1900.9428471965482
0.87983843,1878.1058347485744
0.88423762,1846.3219092874153
0.88865881,1822.5330367282631
0.8931021,1798.0039692048178
0.89756761,1775.2219827834197
0.90205545,1753.1652548495056
0.90656573,1745.279680471798
0.91109856,1724.0323343470586
0.91565405,1704.4232043777931
0.92023232,1677.6844704565847
0.92483348,1649.978288230784
0.92945765,1627.1303271987576
0.93410494,1605.0064368514315
0.93877546,1584.8868357826452
0.94346934,1565.845896361614
0.94818668,1540.1956643316346
0.95292762,1519.0930295414373
0.95769226,1498.6475403213196
0.96248072,1479.2470003156493
0.96729312,1459.645784791771
0.97212959,1456.6677750981694
0.97699023,1433.419503831921
0.98187519,1407.4293319109584
0.98678456,1390.9723981735779
0.99171848,1372.806292493065
0.99667708,1357.0800179722085
1.0016605,1337.459026118928
1.0066688,1315.5357378377435
1.0117021,1296.7879056606473
1.0167606,1280.026757790465
1.0218444,1264.5042711172953
1.0269536,1258.3430869088922
1.0320884,1238.222243047968
1.0372489,1221.0743399983376
1.0424351,1204.147572099949
1.0476473,1189.369068460328
1.0528855,1174.7547185034712
1.0581499,1154.2548654835045
1.0634407,1139.0669232418848
1.0687579,1125.2405744030082
1.0741017,1109.1857819389804
1.0794722,1107.6381977509127
1.0848695,1093.6097933342583
1.0902939,1078.240119612456
1.0957454,1063.049754589242
1.1012241,1048.9727056549089
1.1067302,1034.836493336252
1.1122639,1023.0544701127221
1.1178252,1007.0048396584439
1.1234143,990.1123979197022
1.1290314,977.7034196950835
1.1346765,962.8758997089765
1.1403499,951.579702849209
1.1460517,939.1559781015765
1.1517819,924.3822781062975
1.1575408,910.08429188346
1.1633285,898.9379254249346
1.1691452,887.1182882209387
1.1749909,884.5514607218214
1.1808659,872.3523383304058
1.1867702,861.7923037393598
1.192704,849.9421680501857
1.1986676,836.3373884858433
1.2046609,822.0543459069091
1.2106842,813.048308207195
1.2167376,802.048239875728
1.2228213,792.1382244492078
1.2289354,780.8657893621651
1.2350801,767.9403122669872
1.2412555,758.6393859159858
1.2474618,747.7782448063365
1.2536991,737.0730456233548
1.2599676,735.3310761725417
1.2662674,725.0233917302863
1.2725988,712.6179076385439
1.2789618,701.3957634501734
1.2853566,692.8720888480067
1.2917833,683.8843928286617
1.2982423,675.9716935608352
1.3047335,663.6730100251602
1.3112571,654.7773240697182
1.3178134,646.2876204162128
1.3244025,638.3736996305385
1.3310245,628.7021723273443
1.3376796,624.1001930885403
1.344368,614.7009830501258
1.3510899,606.8699255529185
1.3578453,598.8290300613579
1.3646345,591.377023912774
1.3714577,581.2391486761669
1.378315,573.0879344374614
1.3852066,565.7846758211875
1.3921326,558.4967487784835
1.3990933,550.0412993670631
1.4060887,550.1340194321947
1.4131192,541.5551006967695
1.4201848,534.0806417347787
1.4272857,526.1451841840551
1.4344221,519.2942239546362
1.4415942,513.8112643193215
1.4488022,505.5968668712279
1.4560462,497.31169681115307
1.4633265,489.8057429077742
1.4706431,482.89495723093137
1.4779963,477.3537552221267
1.4853863,471.0054563372291
1.4928132,463.9400035633557
1.5002773,456.71332157987376
1.5077787,450.447840545335
1.5153176,444.5657165041535
1.5228942,442.9843735660843
1.5305086,437.0447900734623
1.5381612,431.14109547911534
1.545852,426.2545227306521
1.5535812,418.08645381195305
1.5613491,411.5857608294271
1.5691559,406.1187750112566
1.5770017,401.0846799273071
1.5848867,396.400913473571
1.5928111,390.09793162970203
1.6007752,384.6000531188995
1.608779,378.70014165716725
1.6168229,373.674135579978
1.624907,368.3712026277037
1.6330316,367.0217100217206
1.6411967,361.7127668261463
1.6494027,355.6967016879481
1.6576497,349.96019836619723
1.665938,345.53477355008835
1.6742677,340.9077069720524
1.682639,336.5511455501268
1.6910522,331.16795951353583
1.6995075,326.21529710665
1.708005,321.9897015284131
1.716545,317.9335504398388
1.7251278,316.18159656939446
1.7337534,310.70760954001946
1.7424222,305.79416136628197
1.7511343,302.02936110857377
1.7598899,298.1457945231054
1.7686894,294.20877059305565
1.7775328,289.6846629869848
1.7864205,285.12414301371297
1.7953526,281.42590109121846
1.8043294,277.81762059803924
1.8088491,275.4905284722999
1.809551,275.45254506031296
1.813351,277.4376160961798
1.8224178,273.05429144054955
1.8315299,269.1184132385861
1.8406875,265.1367637378723
1.8498909,2817.957750286482
1.8591404,2801.947777977459
1.8684361,2788.985705098358
1.8709394,2780.5255928998463
1.8722607,2776.494603472859
1.8777783,2771.1113453130724
1.8871672,2745.558696437987
1.896603,2716.8140763625106
1.906086,2689.26559608754
1.9156165,2659.8703249075215
1.9251945,2632.0965415267515
1.9348205,2603.359935922054
1.9444946,2575.963368890473
1.9542171,2542.2074623293774
1.9639882,2503.012787507786
1.9738081,2467.8033479174633
1.9836772,2435.1817539939225
1.9935955,2406.766446215337
2.0035635,2374.9422043911595
2.0135813,2345.1870185644907
2.0236492,2309.8732140223474
2.0337675,2279.3186440611707
2.0439363,2247.169730516056
2.054156,2217.5201590728675
2.0644268,2216.3938984618276
2.0747489,2187.303126864942
2.0851227,2157.100391066806
2.0955483,2127.3595758126266
2.106026,2099.7039883271264
2.1165562,2073.055358418463
2.1271389,2050.8593238856683
2.1377746,2018.1111853312525
2.1484635,1987.0991087776558
2.1592058,1959.4481587062417
2.1700018,1934.138418360831
2.1808519,1908.907700572705
2.1917561,1887.3631486634326
2.2027149,1858.1410905269051
2.2137285,1834.0312040039246
2.2247971,1808.9180947043374
2.2359211,1786.4628296148826
2.2471007,1761.4731805728445
2.2583362,1757.0460090072338
2.2696279,1734.2394889786237
2.2786505,1717.1787444414936
2.280976,1711.3581985972933
2.2833493,1709.7452013508773
2.2923809,1690.1071169221627
2.3038428,1663.0424550220757
2.315362,1639.8614409385225
2.3269388,1618.9806277317493
2.3385735,1592.6903633608695
2.3502664,1580.7712638476287
2.3620177,1554.7509483653084
2.3738278,1532.7511358771978
2.385697,1511.3232309455589
2.3976254,1492.7840765196042
2.4096136,1474.8803052013905
2.4216616,1468.121455269907
2.4337699,1448.5273243444572
2.4459388,1428.4599934952564
2.4581685,1406.9244545839706
2.4704593,1388.7710584050953
2.4828116,1367.3650955520495
2.4952257,1354.4773318908433
2.5077018,1331.758293644033
2.5202403,1316.0136154240954
2.5328415,1297.5586204921653
2.5455057,1281.8268974002442
2.5582333,1264.7214979160178
2.5710244,1253.3661723077635
2.5716555,1253.0816242231365
2.5781443,1245.2612476693391
2.5838796,1235.6682017714984
2.596799,1220.6926289016608
2.6097829,1205.7696744760142
2.6228319,1191.1221450367746
2.635946,1174.5636158538396
2.6491257,1156.938235875481
2.6623714,1142.0844464195109
2.6756832,1126.0683012759523
2.6890617,1113.5169004707873
2.702507,1110.4523735061312
2.7160195,1095.8349908582168
2.7295996,1080.997087946195
2.7432476,1066.5379330552223
2.7569638,1052.8814368708627
2.7707486,1038.6342259400012
2.7846024,1025.4509355956345
2.7985254,1011.8886758726798
2.812518,995.88930229945
2.8140455,993.8733675813531
2.8251547,983.1088766717403
2.8265806,982.0779090523794
2.8407135,968.3817689182115
2.8549171,955.0850828041702
2.8691917,944.6126464610674
2.8835376,928.4782582847233
2.8979553,917.4092478026375
2.9124451,905.3510415764619
2.9270073,894.1716578962607
2.9416424,881.3001752366933
2.9563506,878.4670924376499
2.9711323,865.6665025526625
2.985988,854.9112176837042
3.0009179,843.9311292129133
3.0159225,830.8303704067482
3.0310021,817.8525980238513
3.0461571,807.7464292979535
3.0613879,796.4850257977371
3.0766949,787.2632681955804
3.0920783,773.7004327921642
3.1075387,764.4850073191337
3.1230764,753.4380786615483
3.1386918,742.8720170690424
3.1543853,733.4671937538254
3.1701572,730.3212699563254
3.186008,717.4245490288333
3.201938,706.8316273508284
3.2179477,698.3056104484357
