Energy,Optimal_t
0.0061305,21.457672119140625
0.006222,21.457672119140625
0.01069,17.881393432617188
0.01142761,17.881393432617188
0.01221612,17.881393432617188
0.01305903,17.881393432617188
0.0139601,17.881393432617188
0.01492335,14.30511474609375
0.01595306,14.30511474609375
0.01705382,14.30511474609375
0.01823053,14.30511474609375
0.01948844,14.30511474609375
0.02083314,14.30511474609375
0.02227063,14.30511474609375
0.0238073,14.30511474609375
0.02545001,14.30511474609375
0.02720606,14.30511474609375
0.02908327,14.30511474609375
0.03109002,14.30511474609375
0.032928,14.30511474609375
0.03323523,14.30511474609375
0.033432,14.30511474609375
0.0335664,14.30511474609375
0.033768,14.30511474609375
0.034272,14.30511474609375
0.034888,14.30511474609375
0.035422,14.30511474609375
0.03552846,14.30511474609375
0.0355644,14.30511474609375
0.03577,14.30511474609375
0.035778,14.30511474609375
0.0363175,14.30511474609375
0.0364635,14.30511474609375
0.0366825,14.30511474609375
0.03723,14.30511474609375
0.03797993,14.30511474609375
0.04060054,17.881393432617188
0.04340198,17.881393432617188
0.045864,17.881393432617188
0.04639671,17.881393432617188
0.046566,17.881393432617188
0.0467532,17.881393432617188
0.047034,17.881393432617188
0.047736,17.881393432617188
0.04959809,17.881393432617188
0.05302035,21.457672119140625
0.05667876,21.457672119140625
0.06058959,28.6102294921875
0.06477028,28.6102294921875
0.06923942,28.6102294921875
0.07401695,35.762786865234375
0.075558,35.762786865234375
0.0767145,35.762786865234375
0.0770229,35.762786865234375
0.0774855,35.762786865234375
0.078642,35.762786865234375
0.07912411,35.762786865234375
0.08458368,42.91534423828125
0.09041995,42.91534423828125
0.09665893,57.220458984375
0.1,57.220458984375
0.1005,57.220458984375
0.1010025,57.220458984375
0.10150751,57.220458984375
0.10201505,57.220458984375
0.10252513,57.220458984375
0.10303775,57.220458984375
0.10355294,57.220458984375
0.1040707,57.220458984375
0.10459106,57.220458984375
0.10511401,57.220458984375
0.10563958,57.220458984375
0.10616778,57.220458984375
0.10669862,57.220458984375
0.10723211,57.220458984375
0.10776827,57.220458984375
0.10830712,57.220458984375
0.10884865,57.220458984375
0.10939289,57.220458984375
0.10993986,57.220458984375
0.11048956,71.52557373046875
0.11104201,71.52557373046875
0.11159722,71.52557373046875
0.1121552,71.52557373046875
0.11271598,71.52557373046875
0.11327956,71.52557373046875
0.11384596,71.52557373046875
0.11441519,71.52557373046875
0.11498726,71.52557373046875
0.1155622,71.52557373046875
0.11614001,71.52557373046875
0.11672071,71.52557373046875
0.11730431,71.52557373046875
0.11789083,71.52557373046875
0.11848029,71.52557373046875
0.11907269,71.52557373046875
0.11966805,71.52557373046875
0.12026639,71.52557373046875
0.12086772,71.52557373046875
0.12147206,71.52557373046875
0.12207942,71.52557373046875
0.12268982,71.52557373046875
0.12330327,71.52557373046875
0.12391979,71.52557373046875
0.12453939,71.52557373046875
0.12516208,71.52557373046875
0.12578789,71.52557373046875
0.12641683,85.8306884765625
0.12704892,85.8306884765625
0.12768416,85.8306884765625
0.12832258,85.8306884765625
0.12896419,85.8306884765625
0.12960902,85.8306884765625
0.13025706,85.8306884765625
0.13090835,85.8306884765625
0.13156289,85.8306884765625
0.1322207,85.8306884765625
0.13288181,85.8306884765625
0.13354621,85.8306884765625
0.13421395,85.8306884765625
0.13488502,85.8306884765625
0.13555944,85.8306884765625
0.13623724,85.8306884765625
0.13691842,85.8306884765625
0.13760302,85.8306884765625
0.13829103,85.8306884765625
0.13898249,85.8306884765625
0.1396774,85.8306884765625
0.14037579,100.13580322265625
0.14107766,100.13580322265625
0.14178305,100.13580322265625
0.14249197,100.13580322265625
0.14320443,100.13580322265625
0.14392045,100.13580322265625
0.14464005,100.13580322265625
0.14536325,100.13580322265625
0.14609007,100.13580322265625
0.14682052,100.13580322265625
0.14755462,100.13580322265625
0.14829239,100.13580322265625
0.14903386,100.13580322265625
0.14977903,100.13580322265625
0.15052792,100.13580322265625
0.15128056,100.13580322265625
0.15203696,100.13580322265625
0.15279715,100.13580322265625
0.15356113,114.44091796875
0.15432894,114.44091796875
0.15510058,114.44091796875
0.15587609,114.44091796875
0.15665547,114.44091796875
0.15743875,114.44091796875
0.15822594,114.44091796875
0.15901707,114.44091796875
0.15981215,114.44091796875
0.16061121,114.44091796875
0.16141427,114.44091796875
0.16222134,114.44091796875
0.16303245,114.44091796875
0.16384761,114.44091796875
0.16466685,114.44091796875
0.16549018,114.44091796875
0.16631763,143.0511474609375
0.16714922,143.0511474609375
0.16798497,143.0511474609375
0.16882489,143.0511474609375
0.16966902,143.0511474609375
0.17051736,143.0511474609375
0.17136995,143.0511474609375
0.1722268,143.0511474609375
0.17308793,143.0511474609375
0.17395337,143.0511474609375
0.17482314,143.0511474609375
0.17569726,143.0511474609375
0.17657574,143.0511474609375
0.17745862,143.0511474609375
0.17834591,143.0511474609375
0.17923764,143.0511474609375
0.18013383,143.0511474609375
0.1810345,143.0511474609375
0.18193967,143.0511474609375
0.18284937,143.0511474609375
0.18376362,143.0511474609375
0.18468244,143.0511474609375
0.18560585,143.0511474609375
0.18653388,143.0511474609375
0.18746655,143.0511474609375
0.18840388,171.661376953125
0.1893459,171.661376953125
0.19029263,171.661376953125
0.19124409,171.661376953125
0.19220031,171.661376953125
0.19316131,171.661376953125
0.19412712,171.661376953125
0.19509776,171.661376953125
0.19607325,171.661376953125
0.19705361,171.661376953125
0.19803888,171.661376953125
0.19902907,171.661376953125
0.20002422,171.661376953125
0.20102434,171.661376953125
0.20202946,171.661376953125
0.20303961,171.661376953125
0.20405481,171.661376953125
0.20507508,171.661376953125
0.20610046,171.661376953125
0.20713096,200.2716064453125
0.20816661,200.2716064453125
0.20920745,200.2716064453125
0.21025348,200.2716064453125
0.21130475,200.2716064453125
0.21236128,200.2716064453125
0.21342308,200.2716064453125
0.2144902,200.2716064453125
0.21556265,200.2716064453125
0.21664046,200.2716064453125
0.21772366,200.2716064453125
0.21881228,200.2716064453125
0.21990634,200.2716064453125
0.22100588,200.2716064453125
0.2221109,200.2716064453125
0.22322146,200.2716064453125
0.22433757,200.2716064453125
0.22545925,228.8818359375
0.22658655,228.8818359375
0.22771948,228.8818359375
0.22885808,228.8818359375
0.23000237,228.8818359375
0.23115238,228.8818359375
0.23230814,228.8818359375
0.23346969,228.8818359375
0.23463703,228.8818359375
0.23581022,228.8818359375
0.23698927,228.8818359375
0.23817422,228.8818359375
0.23936509,228.8818359375
0.24056191,228.8818359375
0.24176472,286.102294921875
0.24297355,286.102294921875
0.24418841,286.102294921875
0.24521055,286.102294921875
0.24540936,286.102294921875
0.24558945,286.102294921875
0.2466364,286.102294921875
0.24786959,286.102294921875
0.24910893,286.102294921875
0.25035448,286.102294921875
0.25160625,286.102294921875
0.25286428,286.102294921875
0.2541286,286.102294921875
0.25539925,286.102294921875
0.25667624,286.102294921875
0.25795962,286.102294921875
0.25859581,286.102294921875
0.25900419,286.102294921875
0.25924942,286.102294921875
0.26054567,286.102294921875
0.2618484,286.102294921875
0.26315764,286.102294921875
0.26447343,286.102294921875
0.26579579,286.102294921875
0.26712477,286.102294921875
0.2684604,286.102294921875
0.2698027,286.102294921875
0.27115171,343.32275390625
0.27250747,343.32275390625
0.27387001,343.32275390625
0.27523936,343.32275390625
0.27661556,343.32275390625
0.27799863,343.32275390625
0.27938863,343.32275390625
0.28078557,343.32275390625
0.2821895,343.32275390625
0.28360044,343.32275390625
0.28501845,343.32275390625
0.28644354,343.32275390625
0.28787576,343.32275390625
0.28931514,343.32275390625
0.29076171,343.32275390625
0.29221552,343.32275390625
0.2936766,343.32275390625
0.29514498,343.32275390625
0.29662071,343.32275390625
0.29810381,400.543212890625
0.29959433,400.543212890625
0.3010923,400.543212890625
0.30259776,400.543212890625
0.30411075,400.543212890625
0.3056313,400.543212890625
0.30715946,400.543212890625
0.30869526,400.543212890625
0.31023873,400.543212890625
0.31178993,400.543212890625
0.31334888,400.543212890625
0.31491562,400.543212890625
0.3164902,400.543212890625
0.31807265,400.543212890625
0.31966301,400.543212890625
0.32126133,457.763671875
0.32286764,457.763671875
0.32448197,457.763671875
0.32610438,457.763671875
0.32773491,457.763671875
0.32937358,457.763671875
0.33102045,457.763671875
0.33267555,457.763671875
0.33433893,457.763671875
0.33601062,457.763671875
0.33769068,457.763671875
0.33937913,457.763671875
0.34107602,457.763671875
0.3427814,572.20458984375
0.34449531,572.20458984375
0.34621779,572.20458984375
0.34794888,572.20458984375
0.34968862,572.20458984375
0.35143706,572.20458984375
0.35319425,572.20458984375
0.35496022,572.20458984375
0.35673502,572.20458984375
0.3585187,572.20458984375
0.36031129,572.20458984375
0.36211285,572.20458984375
0.36392341,572.20458984375
0.36574303,572.20458984375
0.36757174,572.20458984375
0.3694096,572.20458984375
0.37125665,572.20458984375
0.37311293,572.20458984375
0.3749785,572.20458984375
0.37685339,572.20458984375
0.37873766,572.20458984375
0.38063135,572.20458984375
0.3825345,686.6455078125
0.38444718,686.6455078125
0.38636941,686.6455078125
0.38830126,686.6455078125
0.39024276,686.6455078125
0.39219398,686.6455078125
0.39415495,686.6455078125
0.39612572,686.6455078125
0.39810635,686.6455078125
0.40009688,686.6455078125
0.40209737,686.6455078125
0.40410785,686.6455078125
0.40612839,686.6455078125
0.40815904,686.6455078125
0.41019983,686.6455078125
0.41225083,686.6455078125
0.41431208,686.6455078125
0.41638364,801.08642578125
0.41846556,801.08642578125
0.42055789,801.08642578125
0.42266068,801.08642578125
0.42477398,801.08642578125
0.42477688,801.08642578125
0.42582312,801.08642578125
0.42689785,801.08642578125
0.42903234,801.08642578125
0.4311775,801.08642578125
0.43333339,801.08642578125
0.43550006,801.08642578125
0.43767756,801.08642578125
0.43986595,801.08642578125
0.44206528,801.08642578125
0.4442756,801.08642578125
0.44649698,801.08642578125
0.44872947,915.52734375
0.45097311,915.52734375
0.45322798,915.52734375
0.45549412,915.52734375
0.45777159,915.52734375
0.46006045,915.52734375
0.46236075,915.52734375
0.46467255,915.52734375
0.46699592,915.52734375
0.4693309,915.52734375
0.47167755,915.52734375
0.47403594,915.52734375
0.47640612,1144.4091796875
0.47878815,1144.4091796875
0.48118209,1144.4091796875
0.483588,1144.4091796875
0.48600594,1144.4091796875
0.48843597,1144.4091796875
0.49087815,1144.4091796875
0.4909216,1144.4091796875
0.49227841,1144.4091796875
0.49333254,1144.4091796875
0.4957992,1144.4091796875
0.4982782,1144.4091796875
0.50076959,1144.4091796875
0.50327344,1144.4091796875
0.5057898,1144.4091796875
0.50831875,1144.4091796875
0.51086035,1144.4091796875
0.51341465,1144.4091796875
0.51598172,1144.4091796875
0.51856163,686.6455078125
0.52115444,572.20458984375
0.52376021,457.763671875
0.52637901,343.32275390625
0.52901091,286.102294921875
0.53165596,228.8818359375
0.53431424,228.8818359375
0.53698581,228.8818359375
0.53967074,143.0511474609375
0.5423691,143.0511474609375
0.54508094,143.0511474609375
0.54780635,143.0511474609375
0.55054538,143.0511474609375
0.5532981,143.0511474609375
0.5560646,143.0511474609375
0.55884492,143.0511474609375
0.56163914,143.0511474609375
0.56444734,143.0511474609375
0.56726958,143.0511474609375
0.57010592,143.0511474609375
0.57295645,143.0511474609375
0.57582123,143.0511474609375
0.57870034,143.0511474609375
0.58159384,143.0511474609375
0.58450181,143.0511474609375
0.58742432,143.0511474609375
0.59036144,143.0511474609375
0.59331325,143.0511474609375
0.59410753,143.0511474609375
0.59589253,143.0511474609375
0.59627982,143.0511474609375
0.59926122,143.0511474609375
0.60225752,143.0511474609375
0.60526881,143.0511474609375
0.60829515,143.0511474609375
0.61133663,171.661376953125
0.61439331,171.661376953125
0.61746528,171.661376953125
0.6205526,171.661376953125
0.62365537,171.661376953125
0.62677364,171.661376953125
0.62990751,171.661376953125
0.63305705,171.661376953125
0.63622234,171.661376953125
0.63940345,171.661376953125
0.64260046,171.661376953125
0.64581347,171.661376953125
0.64904253,171.661376953125
0.65228775,171.661376953125
0.65554919,171.661376953125
0.65882693,171.661376953125
0.66212107,171.661376953125
0.66543167,171.661376953125
0.66875883,171.661376953125
0.67210262,171.661376953125
0.67546314,171.661376953125
0.67884045,171.661376953125
0.68223466,200.2716064453125
0.68564583,200.2716064453125
0.68907406,200.2716064453125
0.69251943,200.2716064453125
0.69598202,200.2716064453125
0.69946194,200.2716064453125
0.70295924,200.2716064453125
0.70647404,200.2716064453125
0.71000641,200.2716064453125
0.71355644,200.2716064453125
0.71712423,200.2716064453125
0.72070985,200.2716064453125
0.7243134,200.2716064453125
0.72793496,228.8818359375
0.73157464,228.8818359375
0.73523251,228.8818359375
0.73890867,228.8818359375
0.74260322,228.8818359375
0.74631623,228.8818359375
0.75004781,228.8818359375
