Energy,Optimal_Thickness,AtCoefficient
0.15665547,1.73643923287141E-05,20438.214465097200
0.15743875,1.78227430694493E-05,20496.138620405900
0.15822594,1.68754032048328E-05,20582.0401557007
0.15901707,1.93168638356798E-05,20594.45089353270
0.15981215,1.85992755858792E-05,20669.12367037380
0.16061121,1.75043505240735E-05,20743.312108077800
0.16141427,1.79625535151708E-05,20783.485378928000
0.16222134,1.7007449489002E-05,20845.39452487800
0.16303245,1.74563783615922E-05,20887.24891665450
0.16384761,1.65285120365645E-05,20968.036565874500
0.16466685,1.89197859477086E-05,20978.885016387900
0.16549018,1.82169484581291E-05,21049.174233943700
0.16631763000000000,1.71445307005488E-05,21117.7689016936
0.16714922,1.75933148606435E-05,21142.84178715090
0.16798497,1.6657843974343E-05,21218.15924876800
0.16882489,1.70975446549195E-05,21254.593036860100
0.16966902,1.61887515709623E-05,21312.571449269700
0.17051736,1.85308704017437E-05,21314.04895441770
0.17136995,1.7842480455426E-05,21379.08392739990
0.1722268,1.67921073414185E-05,21421.549319776600
0.17308793,1.7231666284213E-05,21453.618863064700
0.17395337,1.63154249585156E-05,21516.06570727950
0.17482314,1.67460871420013E-05,21544.342376331700
0.17569726,1.58559752291415E-05,21590.986439973500
0.17657574,1.8149949412499E-05,21583.77812338750
0.17745862,1.74757100254186E-05,21646.19974937130
0.17834591,1.80753467242544E-05,21649.044208852600
0.17923764,1.72438458859414E-05,21697.970778932800
0.18013383,1.62139390188385E-05,21739.654874850000
0.1810345,1.66378245751152E-05,21764.67313510730
0.18193967,1.57531122842917E-05,21799.602371422600
0.18284937,1.80321899830846E-05,21786.034581784900
0.18376362000000000,1.73623249365985E-05,21832.836204566700
0.18468244,1.79580710776694E-05,21827.92727691120
0.18560585,1.71319651451281E-05,21869.59420331000
0.18653388,1.61087404731388E-05,21900.064861464100
0.18746655,1.65298757943227E-05,21909.332318731300
0.18840388,1.56509036537643E-05,21931.037250603000
0.1893459,1.79151943437265E-05,21903.611844731200
0.19029263,1.72496754853335E-05,21938.57994123720
0.19124409,1.78415563332406E-05,21925.307458561800
0.19220031,1.70208103038417E-05,21949.699209251000
0.19316131,1.60042244718835E-05,21977.217507514700
0.19412712,1.64226274019266E-05,21975.64894787600
0.19509776,1.554935816865E-05,21998.661914227100
0.19607325,1.77989577901833E-05,21948.04865196970
0.19705361,1.71377569211425E-05,21972.14027701790
0.19803888,1.61288703200706E-05,21975.796015566800
0.19902907,1.65510680246205E-05,21958.896421375000
0.20002422,1.56710154365798E-05,21976.786552681100
0.20102434,1.79382177197958E-05,21932.878435655300
0.20202946,1.72718436110549E-05,21944.714976514000
0.20303961,1.78644851075085E-05,21908.28292414350
0.20405481,1.70426843102798E-05,21916.521920422800
0.20507508,1.60247920302403E-05,21927.961997987300
0.20610046,1.64437326637315E-05,21898.120527013200
0.20713096,1.55693411632718E-05,21906.031998263000
0.20816661,1.78218318197051E-05,21835.292590065000
0.20920745,1.71597812195521E-05,21837.880100064200
0.21025348,1.61495980649309E-05,21831.973541439100
0.21130475,1.6572338349719E-05,21804.76610713620
0.21236128,1.56911547769816E-05,21803.70319782610
0.21342308,1.79612707168604E-05,21727.016709755300
0.2144902,1.72940402287059E-05,21730.204906258100
0.21556265,1.62759533518816E-05,21721.054147021700
0.21664046,1.67020011785256E-05,21684.16693975090
0.21772366,1.58139231801381E-05,21666.183967732300
0.21881228,1.81018006240545E-05,21596.689841074200
0.21990634,1.74293496901945E-05,21587.93770157790
0.22100588,1.64032972492089E-05,21561.809921625200
0.2221109,1.68326784959924E-05,21524.503710990400
0.22322146,1.59376521296045E-05,21499.873702693600
0.22433757,1.82434300444805E-05,21426.006889157500
0.22545925,1.7565717819879E-05,21411.802541333300
0.22658655,1.65316374917477E-05,21386.35005426220
0.22771948,1.69643782395216E-05,21343.873158962500
0.22885808,1.60623491407442E-05,21313.578805787300
0.23000237,1.83861675807866E-05,21225.512902103200
0.23115238,1.77031529008339E-05,21207.468299751400
0.23230814,1.66609818749544E-05,21174.784036565900
0.23346969,1.70971084086274E-05,21126.365286331400
0.23463703,1.61880217877217E-05,21093.57677953340
0.23581022,1.85300219029286E-05,21000.780042839800
0.23698927,1.78416632809409E-05,20972.137921573500
0.23817422,1.67913382552773E-05,20947.009219097800
0.23936509,1.72308770654127E-05,20888.72338001830
0.24056191,1.6314677703962E-05,20862.30696259730
0.24176472,1.86750017486963E-05,20763.123227633700
0.24297355,1.79812573733959E-05,20718.039130151000
0.24418841,1.69227145506339E-05,20695.7073050116
0.24521055,1.93667580984304E-05,20603.77115337920
0.24540936,1.86472527797271E-05,20603.685269416200
0.24558945,1.75494974671418E-05,20624.520556826900
0.2466364,1.80088820339901E-05,20568.904195143200
0.24786959,1.70513146115112E-05,20528.264082750100
0.24910893,1.75014013478109E-05,21264.815076449700
0.25035448,1.65711418967341E-05,21235.84172181730
0.25160625,1.70085657434289E-05,21168.468261086600
0.25286428,1.61045032116215E-05,21128.985096895900
0.2541286,1.84344333949616E-05,21023.97796548520
0.25539925,1.77496259181208E-05,20967.430854249700
0.25667624,1.67047190794319E-05,20935.286727292000
0.25795962000000000,1.9117278883264E-05,20817.05618150460
0.25859581,1.84070421071596E-05,20808.777495985300
0.2590041900000000,1.73234278879077E-05,20799.917195742200
0.25924942,1.77768947425293E-05,20771.223116463400
0.26054567,1.68316625373233E-05,20724.192176481700
0.2618484,1.72759513344351E-05,21192.270810699600
0.26315764,1.63576753240851E-05,21132.611171888500
0.26447343,1.87242333156864E-05,21028.741266259400
0.26579579,1.8028660269867E-05,20967.97704305620
0.26712477,1.69673268932465E-05,20892.869427637900
0.2684604,1.7411472474239E-05,20812.579816441200
0.2698027,1.64856705025077E-05,20748.018015224600
0.27115171,1.88707329099143E-05,20612.87863353640
0.27250747,1.81697174567317E-05,20539.48327478890
0.27387001,1.71000801334879E-05,20481.04783405280
0.27523936,1.95697395011978E-05,20342.039206272100
0.27661556,1.88426931062779E-05,20278.152993198000
0.27799863,1.94892278406225E-05,20169.779343813800
0.27938863,1.85926856434448E-05,20088.85083427620
0.28078557,1.74822178912448E-05,20017.036120943500
0.2821895,2.00064024550111E-05,19874.595114572100
0.28360044,1.92631234317257E-05,19808.01087501650
0.28501845,1.99240830349381E-05,19689.028859982000
