Energy,Optimal_Thickness,AtCoefficient
0.40410785,2.7078390705792654e-05,13699.624150468928
0.40612839,2.5484306624887527e-05,13633.159024509043
0.40815904,2.916484824191127e-05,13530.031881258556
0.41019983,2.8081328567499184e-05,13465.605156392472
0.41225083,2.6428193492667203e-05,13393.346077224833
0.41431208,2.7119991320094577e-05,13312.053583947121
0.41638364,2.5677968426223736e-05,13246.05627395713
0.41846556,2.939292543470861e-05,13134.676212498487
0.42055789,2.830102852521037e-05,13063.974828093098
0.42266068,2.6634968694127838e-05,12998.180879985233
0.42477398,3.0481693354516547e-05,12896.412933678555
0.42477688,2.934925082695514e-05,12911.018493156436
0.42582312,3.035628893873631e-05,12854.034748582366
0.42689785,2.8959840900576044e-05,12823.153446103723
0.42903234,2.7230183870620764e-05,13527.260131437655
0.4311775,2.794207020593044e-05,13450.12918517479
0.43333339,2.6456257392399223e-05,13379.138819398784
0.43550006,2.7154594286506373e-05,13300.840556267567
0.43767756,2.5711234307449065e-05,13232.807166305463
0.43986595,2.943102490432455e-05,13124.725501150535
0.44206528,2.8337712975766818e-05,13058.645536204865
0.4442756,2.6669493587951488e-05,12990.459531791455
0.44649698,3.0521204467543484e-05,12888.063314705778
0.44872947,2.9387294040425524e-05,12823.325655536868
0.45097311,2.7657277370601398e-05,12745.133116924231
0.45322798,2.8381248322412717e-05,12661.518384347335
0.45549412,2.6872161930956982e-05,12594.62644971278
0.45777159,3.0759888741797605e-05,12490.715280831473
0.46006045,2.961721148334351e-05,12420.629840616404
0.46236075,2.787366897155389e-05,12361.120625339327
0.46467255,3.189929149207245e-05,12258.178207496829
0.46699592,3.0714182979085325e-05,12192.309241182078
0.4693309,2.8906052959329092e-05,12127.705000976559
0.47167755,3.308077594551633e-05,12021.331777671558
0.47403594,3.185177343333239e-05,11962.380022205944
0.47640612,3.29446786644061e-05,11870.545328217668
0.47878815,3.142915968967716e-05,11805.197502188666
0.48118209,2.9552019991655518e-05,11739.121017420654
0.483588,3.3818912965710485e-05,11640.511913651066
0.48600594,3.25624707515616e-05,11578.192453656315
0.48843597,3.064553132126173e-05,11502.351746381777
0.49087815,3.5071476376585806e-05,11405.378049190716
0.4909216,3.3768516232129424e-05,11411.40341027289
0.49227841,3.178057899856258e-05,11382.469165338385
0.49333254,3.2612483589810475e-05,11344.025148403174
0.4957992,3.0878414157136786e-05,11449.126124398108
0.4982782,3.1693481204267164e-05,11369.084637512722
0.50076959,3.0008864078937228e-05,11299.42970596926
0.50327344,3.435041724574447e-05,11202.85853813393
0.5057898,3.307435835746025e-05,11129.999664964378
0.50831875,3.112729629574109e-05,11070.351919835617
0.51086035,3.562282019458154e-05,10971.92150226917
0.51341465,3.429937677330574e-05,10904.1933110558
0.51598172,3.2280188021161e-05,10839.510452100494
0.51856163,3.694221652847738e-05,10740.616742131391
0.52115444,3.5569755465474545e-05,10682.525429845162
0.52376021,3.3475780095356205e-05,10608.371811594221
0.52637901,3.435205913225796e-05,10535.574625552976
0.52901091,3.252549307124047e-05,10472.460967860285
0.53165596,3.723111488811403e-05,10372.687352892139
0.53431424,3.584804264599209e-05,10305.673624939207
0.53698581,3.3737695885194404e-05,10242.822606577894
0.53967074,3.861022373520401e-05,10151.854405455479
0.5423691,3.717579360535931e-05,10087.797103731224
0.54508094,3.4987271499077535e-05,10021.510214319158
0.54780635,4.0040267380482816e-05,9925.462026210496
0.55054538,3.855270888789553e-05,9870.27045124889
0.5532981,3.987553812702198e-05,9785.467813475234
0.5560646,3.804118620407179e-05,9726.835992672082
0.55884492,3.576913625146201e-05,9662.513378526166
0.56163914,4.093369272518102e-05,9575.34726604411
0.56444734,3.9412921801140276e-05,9516.014737813266
0.56726958,3.709269909935688e-05,9452.951808496548
0.57010592,4.2449768828264514e-05,9361.028461229704
0.57295645,4.08726935910914e-05,9305.527601617698
0.57582123,3.846653665877729e-05,9235.222496702776
0.57870034,3.947345627648753e-05,9167.60307810123
