Energy,Optimal_Thickness,AtCoefficient
1.4131192,0.00018661384435351557,1848.5412042932055
1.4201848,0.0002116861714876067,1825.8332144119208
1.4272857,0.00020379365819109558,1808.6042459542377
1.4344221,0.0001917938290728858,1792.2563960104533
1.4415942,0.00021949332114555033,1770.8722068802997
1.4488022,0.00021133879971425073,1754.5507916784459
1.4560462,0.00019889738028772928,1737.5263698061433
1.4633265,0.00022762290245998947,1716.3714732122635
1.4706431,0.0002191663559927055,1699.4968841370567
1.4779963,0.00020626413202737406,1684.5489653562431
1.4853863,0.00023605358873416126,1664.0997455579165
1.4928132,0.00022728382909967723,1648.463615312067
1.5002773,0.00021390373317456266,1633.2662454823958
1.5077787,0.0002447965303671361,1613.3629345499266
1.5153176,0.0002357019567909083,1598.7653034194982
1.5228942,0.00022182628950700105,1583.207007126461
1.5305086,0.00025386329265798585,1563.3711827725572
1.5381612,0.00024443187469663286,1549.0088995601802
1.545852,0.00023004228110543105,1533.822049744043
1.5535812,0.00026326586926089096,1515.5153186906166
1.5613491,0.00025348513088803957,1501.900368736112
1.5691559,0.00023856257621132843,1486.09639538241
1.5770017,0.00024480731147747575,1470.85663399055
1.5848867,0.00023179042870744707,1456.6959730122874
1.5928111,0.00026532468123604804,1439.5725128535744
1.6007752,0.00025546832311004996,1424.4974454361509
1.608779,0.00024042909897483794,1411.486850205425
1.6168229,0.00027515279453170375,1394.8598934212528
1.624907,0.00026493043836267225,1380.5468179071522
1.6330316,0.00024933410363103,1368.0942964111623
1.6411967,0.00028534389075531854,1351.3034314383085
1.6494027,0.0002747429193889816,1337.789218027053
1.6576497,0.0002585689283455697,1325.052168070906
1.665938,0.00029591244425869294,1308.9517997452365
1.6742677,0.0002849188346172657,1295.381841770066
1.682639,0.0002681457920600718,1283.7315286205833
1.6910522,0.00030687243534587895,1267.706130678091
1.6995075,0.00029547164491153884,1255.712510511416
1.7080050000000002,0.0002780773631989848,1243.1450279225746
1.716545,0.00031823836206355924,1228.2738460734756
1.7251278,0.0003064153096933945,1215.6154330289564
1.7337534,0.00028837677939908446,1204.5726293496532
1.7424222,0.00033002525943637837,1189.726207313443
