Energy,Optimal_Thickness,AtCoefficient
0.039999,1.253843653125e-05,92550.33043328067
0.04060054,1.2229348555517576e-05,93979.98185666138
0.04340198,1.256512065416931e-05,97747.57457124314
0.04639671,1.189836440543959e-05,99570.72782913098
0.04959809,1.2212482953661528e-05,95888.44757532302
0.05302035,1.3856945754289268e-05,88632.48529314318
0.05667876,1.363665814787227e-05,90694.07370124818
0.06058959,8.819531972033894e-06,123981.29639942868
0.06477028,6.8602736616807335e-06,176573.0665795036
0.065562,6.621033492378049e-06,180339.68005114608
0.0665655,6.504078268978225e-06,180888.44653803832
0.0668331,6.740664314016794e-06,180081.8065328714
0.0672345,6.430778402867973e-06,178731.06181717888
0.068238,7.243787967899713e-06,172418.53072557648
0.06923942,7.126442202838851e-06,164416.2557768809
0.07401695,1.0196751209684178e-05,119788.5950595768
0.07912411,1.3885733418011195e-05,80756.9886081258
0.08458368,2.396070309620585e-05,51530.90389062327
0.09041995,3.705068657951123e-05,31988.597863902607
0.09665893,5.852171724942378e-05,19528.60462118169
0.1033284,8.381704296898944e-05,11972.8052402106
0.105448,0.0001141440555032018,10339.239811593208
0.107062,0.00012992136697328836,9275.847263338748
0.1074924,0.00012508402307471805,9027.107550258044
0.107996,0.00014103026374385837,8734.094312059258
0.10813799999999998,0.00013875116594627823,8656.388524696507
0.109649,0.00015190445508644966,7876.028417403569
0.10975199999999999,0.00014615821733416853,7828.89091784828
0.1100898,0.0001375444630347208,7679.944331425998
0.1104581,0.00015740876593275244,7502.765991854933
0.110751,0.00015156077843533336,7372.611816584528
0.112404,0.00017088386723076364,7131.171617573934
0.1180797,0.0001905056836799041,6465.2547670494205
0.1262272,0.00021779730379724977,5186.1833966803515
0.1349368,0.00024295198804403508,5026.280944101087
0.1442475,0.000231718955300798,4837.819311969228
0.1542005,0.0002378965139732916,4902.031416699939
0.1648404,0.00022525679103402763,5111.005326066181
0.164934,0.000231203024080095,5113.5848957545395
0.1674585,0.00021891382157933348,5171.169307831834
0.1681317,0.00022469243024894403,5187.73368743456
0.1691415,0.0002338487061173628,5206.3741091714755
0.171666,0.00022311252818842017,5271.830999997041
0.1762144,0.00020978888338103445,5735.085209388946
0.1883732,0.00016566155927401078,6029.065995507716
0.20137089999999996,0.0001812380210306756,6231.980336336839
0.2152655,0.00017257493055317468,6353.8194082672535
0.2301188,0.00017716552481271706,6382.205723794506
0.245997,0.00016775162772748756,6346.742179376556
0.2629708,0.00019202133728847968,6222.997253982392
0.2811158,0.00018488807694240256,6050.1053466563535
0.3005128,0.00020846027005376857,5808.758350748696
0.3212482,0.00020509155825931455,5539.064041500372
0.3434143,0.0002245337649990711,5234.292408803925
0.3671099,0.0002405256089470486,4908.690353819492
0.3924405,0.00025756199589625707,4570.998785784733
0.395626,0.00024772902300527057,4530.5149886674835
0.4016815,0.0002792824402705859,4445.671049918183
0.40229,0.00027476796854794023,4439.522943536911
0.4032963,0.0002700378956476993,4428.246411205618
0.4057185,0.00025464663995834904,4402.108415599813
0.40844749999999996,0.0002613308484467867,4546.193826289504
0.4100895,0.00024743697509756267,4532.203139366252
0.411774,0.0002539683828597694,4511.191661149046
0.4125525,0.00024046909809378398,4510.027685097384
0.41871,0.0002468166945099027,4582.477683308596
0.4195189,0.00023369755625751186,4584.291322535898
0.4484657,0.00012930038270577657,9518.405505260655
0.4794098,8.396147757848508e-05,13483.242615512521
0.5124891,0.00010179777249149806,12124.344383503118
0.5478508,0.00010363107326634263,10826.716922052898
0.560658,0.00011749277529083054,10371.135709991222
0.5692395,0.00011562112759586716,10097.401333814796
0.57085,0.0001136313732934638,10041.940100802143
0.5715279,0.00010715482338072261,10030.240189383465
